timestamp,ax,ay,az,gx,gy,gz
27.46,-0.043,-0.01,1.181,3.19,8.497,7.6
27.48,0.147,-0.013,0.841,-9.777,9.903,5.048
27.5,-0.034,0.18,1.015,-0.283,7.044,1.013
27.52,0.051,0.137,0.888,-3.051,-0.181,4.93
27.54,0.054,-0.07,1.017,-7.456,-0.752,-4.212
27.56,0.061,-0.19,1.003,7.244,4.733,2.899
27.58,-0.184,-0.039,1.077,1.411,1.663,-5.024
27.6,0.132,-0.001,0.803,-8.445,-0.713,-0.002
27.62,0.076,0.074,1.082,-8.837,-8.59,-7.787
27.64,0.07,0.11,0.894,6.698,-6.481,4.405
27.66,-0.152,-0.178,0.998,8.803,9.118,-9.713
27.68,0.108,0.173,0.878,-3.349,3.258,-8.679
27.7,0.071,0.026,0.933,-1.567,6.896,-2.355
27.72,-0.111,-0.01,0.835,0.316,6.479,2.946
27.74,0.045,0.018,1.063,2.433,-0.712,-9.309
27.76,-0.073,0.118,1.033,9.332,5.637,7.02
27.78,-0.142,-0.028,1.132,6.758,-7.592,9.118
27.8,-0.175,-0.106,0.835,-2.531,-5.249,-0.03
27.82,-0.08,0.14,1.174,9.125,4.307,2.185
27.84,-0.108,0.079,0.907,-1.474,5.544,-8.019
27.86,0.186,0.141,0.89,-2.46,-6.282,-0.146
27.88,0.046,0.067,0.887,3.026,1.092,3.623
27.9,-0.113,-0.128,0.805,2.037,5.49,-0.838
27.92,0.155,-0.129,1.104,4.877,0.764,-0.164
27.94,-0.139,-0.179,0.804,-8.071,4.031,8.691
27.96,-0.057,0.031,0.876,8.433,9.072,6.781
27.98,-0.086,0.033,0.843,-1.369,0.645,-4.4
28.0,-0.165,0.104,1.143,-9.382,-3.445,7.698
28.02,-0.187,-0.179,1.078,9.239,-4.988,-4.698
28.04,-0.138,-0.083,1.158,1.654,-3.949,2.394
28.06,-0.197,0.063,0.966,2.749,2.885,-3.656
28.08,-0.101,0.031,1.168,5.119,1.12,-2.809
28.1,-0.017,-0.099,1.135,6.184,6.951,-2.836
28.12,0.142,0.164,0.845,-6.246,2.538,-4.218
28.14,0.006,-0.055,0.917,-8.944,4.491,1.973
28.16,0.075,-0.143,0.914,7.668,4.602,3.848
28.18,0.127,0.149,0.951,4.165,-2.397,1.762
28.2,0.006,0.06,0.884,4.879,-7.886,1.08
28.22,-0.184,0.198,1.118,9.562,-8.103,-4.105
28.24,-0.105,0.191,0.89,-1.276,6.472,-4.605
28.26,0.116,-0.183,1.191,0.08,-4.428,-9.065
28.28,0.058,0.021,0.848,7.617,0.811,0.388
28.3,0.141,0.088,0.987,-6.559,-4.714,-4.698
28.32,0.062,-0.024,0.959,-1.102,-8.998,-7.497
28.34,-0.105,-0.077,0.819,-3.512,7.243,-3.328
28.36,-0.025,0.196,0.954,-0.222,6.569,4.308
28.38,-0.053,0.084,0.859,-8.565,0.698,7.913
28.4,0.114,0.157,0.818,-8.809,1.687,3.902
28.42,-0.114,-0.028,0.861,6.055,-0.56,-0.629
28.44,0.11,-0.025,1.163,6.62,7.669,1.117
28.46,-0.031,0.156,0.979,-6.222,-5.498,-0.084
28.48,-0.051,-0.038,0.886,1.344,6.518,5.306
28.5,0.043,-0.042,1.03,3.434,4.244,1.666
28.52,0.193,0.137,1.133,7.403,4.597,-1.832
28.54,-0.186,0.058,0.976,-6.49,-0.301,7.27
28.56,0.145,0.051,0.812,2.206,6.536,3.783
28.58,0.145,0.189,0.927,-3.751,1.153,9.838
28.6,0.195,-0.146,1.064,2.545,5.805,3.456
28.62,0.186,0.149,1.095,4.752,1.267,-2.872
28.64,-0.164,0.044,0.841,-5.48,-9.112,7.784
28.66,0.197,-0.125,0.952,-8.832,-8.07,-0.777
28.68,-0.008,0.16,0.835,-2.563,-6.047,5.01
28.7,0.074,0.182,1.06,6.11,0.842,3.834
28.72,-0.145,0.103,0.844,5.705,-1.273,0.248
28.74,0.187,-0.176,1.192,1.253,-3.654,2.487
28.76,-0.176,0.028,0.825,-0.876,-7.305,-9.956
28.78,-0.12,0.004,0.895,6.818,-2.547,0.435
28.8,-0.148,-0.115,0.965,-1.603,2.342,-0.573
28.82,-0.111,-0.172,1.158,-5.591,8.975,-8.975
28.84,-0.008,-0.101,0.808,-9.427,-0.513,4.188
28.86,0.14,0.011,1.076,2.148,-3.141,7.458
28.88,0.043,0.089,1.008,9.083,-0.207,-2.541
28.9,-0.026,-0.032,1.074,-3.339,-8.609,7.99
28.92,-0.019,-0.126,1.035,-4.927,-2.18,5.66
28.94,0.134,0.018,1.153,0.367,1.039,-8.582
28.96,0.099,0.124,0.968,1.689,6.575,6.513
28.98,0.067,-0.125,1.117,-7.674,7.277,7.685
29.0,-0.185,0.035,1.14,0.42,-9.701,6.65
29.02,0.076,0.019,0.815,8.515,-0.421,7.789
29.04,-0.097,0.069,1.193,-3.287,6.609,9.032
29.06,0.022,-0.171,0.994,3.808,4.523,-5.373
29.08,0.073,0.168,1.165,0.791,-8.132,7.456
29.1,0.076,0.135,1.028,2.109,5.731,-0.985
29.12,-0.001,-0.069,1.017,6.405,-8.904,9.871
29.14,-0.05,-0.06,0.953,9.657,5.58,0.837
29.16,0.148,-0.062,0.805,-3.687,4.078,5.482
29.18,-0.159,0.139,0.885,3.293,-1.784,7.261
29.2,-0.08,-0.021,0.931,2.342,-2.182,5.31
29.22,0.046,-0.089,0.91,-2.715,4.691,-2.447
29.24,0.137,-0.018,0.861,2.727,5.48,2.198
29.26,-0.085,-0.119,1.022,1.292,-3.807,6.825
29.28,-0.17,-0.0,0.92,8.563,7.895,4.609
29.3,0.148,-0.15,1.1,9.049,8.689,3.232
29.32,0.076,0.057,1.132,4.045,-3.961,6.751
29.34,-0.187,-0.065,1.044,7.903,8.408,3.613
29.36,0.165,-0.039,0.907,8.293,2.495,-8.936
29.38,-0.134,-0.118,1.154,-5.759,5.173,6.344
29.4,0.128,-0.146,1.141,3.41,-8.093,9.401
29.42,-0.16,0.084,1.136,6.676,7.626,-4.379
29.44,0.068,-0.01,0.808,-0.146,-5.347,5.31
29.46,-0.162,0.123,1.016,8.678,-6.437,-9.553
29.48,0.115,0.008,0.958,6.024,-8.235,-3.347
29.5,0.19,0.105,1.157,7.711,0.867,-1.912
29.52,-0.149,0.033,0.955,-5.489,0.865,8.859
29.54,0.125,0.102,1.145,9.789,5.949,8.05
29.56,0.157,-0.104,1.08,-1.871,1.263,9.039
29.58,-0.042,0.099,1.101,7.182,8.635,-0.921
29.6,-0.003,-0.04,1.024,8.602,-8.954,-9.853
29.62,0.12,0.011,0.941,-6.045,7.185,-0.95
29.64,0.163,-0.048,1.101,2.613,-1.451,-6.647
29.66,-0.021,0.111,0.976,9.532,-4.939,-7.117
29.68,0.001,-0.052,1.125,4.119,4.248,5.951
29.7,0.184,-0.137,1.093,-0.076,-5.425,-0.577
29.72,0.123,-0.068,1.14,3.326,8.114,3.123
29.74,0.093,0.016,0.888,-6.715,1.487,2.3
29.76,-0.119,-0.026,1.134,-8.528,1.298,4.842
29.78,-0.079,-0.105,1.098,-8.717,9.121,0.299
29.8,-0.06,-0.2,0.876,5.16,-0.973,-7.747
29.82,0.021,0.006,0.982,6.347,0.657,-5.467
29.84,-0.008,-0.108,0.933,7.004,-5.389,-1.711
29.86,0.127,-0.134,1.057,-7.178,7.563,-9.21
29.88,0.155,-0.091,1.163,-6.735,9.272,-7.234
29.9,0.158,-0.19,0.88,9.668,1.026,-1.742
29.92,-0.136,0.102,0.958,-9.345,8.225,0.286
29.94,-0.185,-0.181,0.831,4.898,6.8,-2.813
29.96,-0.089,0.044,1.15,9.807,-6.511,7.112
29.98,0.082,0.15,0.972,1.513,0.224,6.602
30.0,-0.087,0.127,1.05,-9.149,-7.143,8.678
30.02,0.019,-0.032,1.183,-7.513,2.154,-8.839
30.04,0.2,-0.176,0.895,-3.744,-8.706,-7.245
30.06,-0.071,0.144,0.964,-2.706,8.055,-8.552
30.08,-0.135,-0.026,0.901,2.096,2.222,5.108
30.1,0.168,-0.03,1.093,7.737,-8.559,8.976
30.12,0.088,-0.154,1.01,1.346,-4.134,5.632
30.14,-0.106,0.061,0.821,-7.45,2.622,3.885
30.16,0.05,-0.154,0.983,2.563,-3.715,1.447
30.18,-0.146,-0.005,1.086,5.805,5.546,1.0
30.2,-0.107,0.152,0.873,-8.708,7.549,0.28
30.22,0.147,0.03,1.009,-8.068,9.345,-3.478
30.24,0.112,-0.134,0.824,-8.402,2.933,-9.1
30.26,-0.03,-0.037,0.885,-3.903,-6.162,-1.651
30.28,-0.105,0.137,1.125,-8.627,-7.982,1.317
30.3,0.132,0.126,0.981,7.399,9.974,-3.234
30.32,-0.003,0.094,1.123,5.65,-4.407,2.48
30.34,0.104,0.199,1.135,5.132,-1.606,3.189
30.36,0.066,-0.146,1.059,-4.098,-7.728,3.764
30.38,-0.128,-0.028,1.022,-4.261,6.467,-9.277
30.4,-0.06,-0.029,1.157,-0.159,-2.809,-4.571
30.42,-0.131,0.013,1.125,-8.501,-2.468,-7.423
30.44,-0.172,-0.015,0.956,7.958,-8.386,-7.004
30.46,0.152,0.151,0.918,-8.93,-3.734,-7.443
30.48,0.191,0.03,1.015,8.981,-3.874,1.481
30.5,0.161,0.107,0.987,-8.587,-8.704,-8.566
30.52,0.043,-0.046,0.916,0.06,-7.399,8.913
30.54,-0.047,0.107,0.951,7.675,-3.628,-6.915
30.56,0.043,-0.103,0.977,9.714,0.821,-2.277
30.58,-0.189,-0.035,1.183,4.336,-1.17,6.56
30.6,-0.025,-0.095,1.154,-6.056,-5.651,1.025
30.62,-0.121,-0.109,0.849,-6.97,3.722,3.331
30.64,-0.12,0.037,0.914,-7.228,4.599,3.391
30.66,-0.05,-0.115,1.163,-0.63,-0.178,-6.72
30.68,0.145,0.041,0.978,2.336,5.693,-0.617
30.7,-0.166,-0.109,1.191,-8.446,-8.084,4.834
30.72,0.038,0.043,1.018,-0.183,0.267,-4.931
30.74,0.044,0.084,1.109,2.149,2.608,2.234
30.76,0.151,0.069,1.165,7.307,5.379,6.508
30.78,-0.137,0.068,0.947,2.149,2.683,5.734
30.8,-0.181,0.116,1.107,0.451,1.011,-1.332
30.82,0.15,-0.028,0.844,5.109,4.908,4.995
30.84,0.09,-0.156,0.886,5.414,1.502,-4.214
30.86,0.139,-0.001,0.856,3.341,1.216,9.952
30.88,-0.005,-0.104,1.002,4.516,8.034,4.665
30.9,0.132,0.118,1.031,7.717,-3.428,2.373
30.92,-0.123,0.137,1.181,9.735,-5.586,8.229
30.94,0.055,0.059,0.833,1.285,-5.561,-4.78
30.96,0.042,0.158,0.923,-0.579,-3.389,6.464
30.98,0.02,-0.058,0.933,-4.452,-0.894,-1.385
31.0,-0.128,-0.112,0.993,-7.569,7.231,5.395
31.02,-0.043,0.11,1.171,-4.164,-8.357,9.545
31.04,1.765,-1.729,1.927,98.057,154.87,-113.773
31.06,0.141,0.051,0.956,5.643,-7.748,-4.772
31.08,0.101,-0.111,0.992,7.826,5.325,9.704
31.1,-0.067,0.045,0.936,4.155,-6.251,4.027
31.12,0.105,0.133,1.139,2.54,8.819,0.288
31.14,0.029,0.151,1.04,-2.629,6.077,-5.258
31.16,-0.135,-0.017,1.109,-4.565,-7.405,-3.642
31.18,-0.199,-0.142,1.194,7.382,-5.999,-5.221
31.2,-0.079,-0.189,0.92,-8.824,5.332,-9.226
31.22,-0.138,0.025,0.81,-2.76,-4.562,2.353
31.24,-0.121,0.085,0.867,3.857,-0.467,2.805
31.26,0.11,0.005,0.92,-7.171,-6.869,-1.105
31.28,-0.082,-0.051,1.009,1.814,6.231,7.689
31.3,-0.182,-0.175,1.171,0.586,-2.62,7.847
31.32,-0.171,-0.178,1.182,-8.507,-9.024,0.74
31.34,0.103,0.032,1.177,7.544,-9.797,5.608
31.36,-0.11,0.059,0.803,6.429,-3.075,6.518
31.38,0.117,-0.127,0.807,6.636,0.263,5.264
31.4,0.021,-0.052,1.074,-3.493,-2.285,2.312
31.42,-0.006,0.065,1.062,-9.744,2.62,7.416
31.44,-0.112,-0.11,1.073,6.621,1.728,5.017
31.46,-0.061,-0.119,1.172,2.581,-5.898,-5.549
31.48,-0.037,-0.14,1.179,-3.284,2.128,3.128
31.5,-0.064,-0.029,1.147,3.86,1.312,0.752
31.52,0.041,-0.144,0.965,2.077,3.798,-6.468
31.54,-0.163,-0.1,0.805,-0.142,-6.397,-0.283
31.56,0.098,0.198,1.072,0.393,-3.977,-2.639
31.58,0.154,0.005,0.859,-6.15,-6.386,-1.635
31.6,0.057,0.09,1.13,1.545,-7.075,-1.819
31.62,-0.059,0.172,1.137,-3.202,-7.415,-1.701
31.64,-0.056,-0.009,1.144,-9.099,-4.194,-8.941
31.66,0.132,0.098,0.847,-3.417,5.073,9.519
31.68,0.046,0.057,1.031,-9.252,0.874,8.143
31.7,0.085,0.102,0.932,9.715,6.166,2.574
31.72,-0.111,0.024,0.824,7.831,7.421,4.374
31.74,0.168,-0.097,1.138,-6.506,8.134,-1.625
31.76,-0.019,-0.13,1.138,-0.469,1.364,8.893
31.78,-0.055,-0.028,1.16,2.371,-9.035,1.31
31.8,-0.046,-0.135,0.803,-0.975,-3.782,-1.437
31.82,-0.058,-0.057,0.913,7.892,3.009,9.919
31.84,-0.149,0.117,0.834,3.212,-2.664,8.174
31.86,0.16,0.053,1.012,9.358,5.23,-6.151
31.88,-0.047,0.11,0.896,-7.406,-3.325,-6.705
31.9,-0.034,-0.092,1.147,3.977,1.664,0.495
31.92,0.123,0.111,0.871,1.595,4.229,-7.475
31.94,0.158,-0.067,1.112,-5.917,-1.359,0.101
31.96,0.083,-0.005,0.983,-4.664,-4.811,5.311
31.98,-0.191,-0.157,0.965,-3.432,-3.134,-2.877
32.0,-0.161,0.01,1.16,-0.817,-5.571,-0.519
32.02,-0.084,-0.179,1.094,-9.421,3.625,7.783
32.04,-0.021,0.142,0.953,0.924,6.2,6.034
32.06,0.155,0.165,1.007,-1.716,-5.313,-9.463
32.08,-0.074,-0.161,0.944,-5.27,-7.545,1.274
32.1,0.169,-0.11,1.165,-4.784,-1.936,-5.582
32.12,-0.095,0.029,0.997,-8.562,-3.134,1.979
32.14,0.098,-0.033,1.088,-2.08,8.6,5.807
32.16,0.161,0.042,1.197,-5.447,-9.857,0.835
32.18,-0.087,0.147,0.884,-6.66,-9.613,7.902
32.2,0.102,0.048,0.841,-3.784,-6.307,-6.657
32.22,0.004,0.129,0.916,4.324,6.269,-1.477
32.24,0.035,0.1,1.166,5.068,5.265,4.501
32.26,0.139,0.065,0.82,-7.992,-7.71,-5.636
32.28,0.087,0.017,0.993,-3.186,-1.108,0.388
32.3,-0.076,0.026,1.127,-0.347,-7.746,-9.76
32.32,0.116,-0.02,1.13,9.395,-4.152,1.515
32.34,-0.064,0.195,0.844,9.086,8.655,6.515
32.36,0.108,-0.131,0.86,6.253,2.762,-1.441
32.38,0.027,-0.103,0.887,1.649,5.112,4.045
32.4,0.066,0.029,1.026,6.464,-3.1,-3.214
32.42,0.179,0.071,0.959,8.182,3.179,-5.477
32.44,-0.185,0.06,1.045,6.058,-8.243,-8.659
32.46,-0.058,0.085,0.843,8.296,-9.112,7.118
32.48,-0.011,0.184,1.028,3.373,4.858,-5.727
32.5,0.146,0.175,0.804,0.057,-4.871,2.521
32.52,-0.197,-0.192,1.149,2.667,6.375,-6.159
32.54,-0.059,-0.067,1.18,-6.443,-2.733,-1.036
32.56,-0.195,-0.044,0.996,0.587,-0.678,-3.303
32.58,-0.12,0.053,0.902,1.688,6.559,4.647
32.6,0.088,0.142,0.99,-8.885,0.658,6.038
32.62,-0.059,0.155,0.921,6.235,3.664,2.955
32.64,0.138,-0.114,1.117,8.125,0.562,-5.872
32.66,-0.099,0.113,0.896,8.335,-0.13,8.736
32.68,-0.016,0.199,0.874,6.263,3.172,-0.37
32.7,0.024,0.182,1.043,-6.555,0.147,-0.322
32.72,-0.119,0.106,1.133,5.357,-8.257,2.522
32.74,-0.049,-0.069,1.075,3.957,-7.452,-0.56
32.76,-1.319,-1.296,1.96,192.133,163.009,114.984
32.78,-0.176,-0.06,0.906,-5.845,5.089,-1.631
32.8,0.042,-0.143,1.135,8.243,2.421,1.04
32.82,0.02,0.044,0.946,2.946,-4.938,9.95
32.84,-0.017,0.01,0.887,5.378,-1.95,-4.419
32.86,0.099,0.146,1.011,7.212,9.471,-1.12
32.88,-0.005,0.093,1.184,2.074,-3.231,7.342
32.9,-0.034,0.199,0.917,-1.302,-5.436,-2.728
32.92,0.027,0.033,1.145,2.397,8.539,1.149
32.94,-0.01,0.172,1.171,3.444,8.529,1.277
32.96,0.07,0.049,0.895,-0.719,-4.378,6.106
32.98,0.118,0.134,1.129,9.104,1.794,-0.106
33.0,-0.03,0.164,1.19,-4.697,-2.228,-7.772
33.02,-0.13,-0.196,0.914,1.789,7.726,-7.198
33.04,0.042,-0.125,0.971,-8.553,5.01,-0.407
33.06,-0.085,0.076,1.197,0.584,0.425,6.992
33.08,-0.02,0.18,1.08,1.976,4.152,-6.706
33.1,0.004,0.043,0.88,9.471,4.049,1.806
33.12,-0.163,-0.146,0.803,-1.383,-1.544,-0.007
33.14,-0.044,0.016,1.187,-0.431,9.631,8.34
33.16,-0.191,0.198,1.16,-7.322,-0.257,5.838
33.18,0.139,-0.111,1.0,-5.325,3.305,0.57
33.2,-0.093,-0.133,1.112,0.029,3.712,2.178
33.22,-0.192,-0.137,0.839,9.541,-2.335,-0.695
33.24,0.003,-0.11,0.991,-6.506,-5.541,6.863
33.26,0.102,0.175,1.015,-7.248,5.379,-9.563
33.28,0.069,-0.008,1.165,8.505,-8.556,-2.441
33.3,0.129,-0.123,0.986,9.324,-6.906,5.996
33.32,-0.119,0.171,0.925,-2.177,2.003,5.78
33.34,-0.188,-0.032,0.918,-5.007,0.64,-2.947
33.36,-0.019,-0.081,1.147,-7.225,3.298,4.943
33.38,0.068,0.058,1.123,4.641,6.768,-7.354
33.4,-0.174,-0.091,1.083,8.76,0.172,8.114
33.42,-0.113,-0.173,1.127,-1.158,-5.638,7.686
33.44,-0.178,-0.166,1.171,-3.732,-2.322,-4.501
33.46,0.126,0.107,0.991,-1.971,-7.269,5.723
33.48,0.196,0.14,1.196,-6.125,9.601,-4.468
33.5,-0.077,-0.027,1.086,4.638,1.902,6.671
33.52,-0.045,-0.105,1.001,-9.081,1.048,5.141
33.54,-0.069,-0.107,1.054,-3.382,6.279,6.255
33.56,0.064,-0.05,0.86,7.677,-3.317,1.234
33.58,-0.134,-0.001,1.072,-4.56,1.7,4.848
33.6,0.072,-0.06,1.115,-8.139,5.434,3.242
33.62,-0.004,0.195,1.02,-8.163,-6.489,7.513
33.64,0.093,0.139,1.055,-1.845,4.236,9.713
33.66,0.001,-0.007,0.866,-3.953,-4.116,-7.128
33.68,-0.01,0.09,1.123,-2.172,7.347,-1.372
33.7,-0.182,-0.147,0.832,9.565,-9.757,-1.034
33.72,-0.032,-0.124,0.966,8.008,-3.263,7.905
33.74,0.036,0.195,1.131,-0.907,-2.783,4.245
33.76,0.116,-0.084,0.83,3.419,2.276,-4.555
33.78,0.176,0.166,0.917,7.813,-6.298,-8.062
33.8,-0.057,0.078,0.861,7.424,1.837,-1.923
33.82,0.155,-0.117,0.871,1.579,0.44,-9.579
33.84,-0.114,-0.012,0.983,3.097,-2.127,1.77
33.86,-0.114,0.105,1.184,4.045,-5.365,3.538
33.88,0.116,0.19,1.198,7.736,-5.005,-9.876
33.9,0.068,0.016,1.071,-7.058,2.788,0.785
33.92,-0.054,-0.114,0.864,-7.238,-2.416,2.463
33.94,0.105,-0.189,0.83,7.895,-1.855,4.388
33.96,-0.101,-0.134,1.174,0.837,7.404,-7.198
33.98,-0.19,-0.032,1.066,9.035,-9.656,1.18
34.0,0.167,-0.116,0.904,-2.863,-7.946,-6.258
34.02,-0.145,-0.024,0.961,-5.758,-8.211,9.589
34.04,0.117,-0.027,0.995,-3.052,-1.999,-3.734
34.06,0.098,-0.15,0.884,-3.457,-4.537,6.078
34.08,0.036,-0.147,1.076,-2.762,-9.019,5.085
34.1,0.108,-0.123,1.04,0.362,-0.021,-2.871
34.12,-0.154,0.149,0.98,-3.938,6.857,-7.854
34.14,0.129,-0.146,1.085,9.955,-5.365,2.568
34.16,-0.141,0.026,0.824,-8.645,8.355,-9.122
34.18,-0.069,0.165,0.913,-6.443,-9.523,5.45
34.2,-0.121,0.077,1.121,9.711,8.592,-0.317
34.22,0.026,-0.031,1.049,-9.6,6.303,2.476
34.24,-0.158,-0.024,1.084,-6.026,-2.911,-4.92
34.26,-0.146,-0.14,1.14,-4.847,2.703,6.511
34.28,0.059,0.197,0.911,4.935,5.746,4.72
34.3,0.178,0.147,0.978,9.299,-4.605,-8.089
34.32,0.021,0.057,0.818,3.839,-8.148,6.182
34.34,0.011,0.189,1.01,-6.948,-3.315,4.431
34.36,0.128,-0.136,1.077,-4.959,7.813,-2.645
34.38,0.033,0.168,1.074,-9.513,4.391,-6.693
34.4,-0.079,-0.138,1.037,2.439,-8.431,-1.116
34.42,0.072,0.111,1.197,7.385,-2.657,0.705
34.44,0.108,-0.015,0.86,-8.111,8.952,8.485
34.46,0.161,-0.024,0.861,-6.959,-9.768,-8.056
34.48,-0.148,0.141,1.028,-6.91,4.681,-8.977
34.5,-0.162,0.044,0.959,-5.872,2.519,7.703
34.52,-0.069,0.096,1.018,-2.953,2.222,5.922
34.54,0.034,0.134,0.834,-2.906,-9.849,3.575
34.56,-0.077,0.179,0.973,3.892,0.289,1.645
34.58,-0.06,0.081,0.8,-1.282,4.721,0.746
34.6,0.19,0.078,1.054,-7.678,5.215,1.093
34.62,-0.058,0.073,0.949,6.848,-3.132,2.616
34.64,0.077,-0.154,1.077,-6.531,-7.611,-8.176
34.66,-0.03,-0.143,0.857,-0.521,3.162,-6.23
34.68,-0.071,-0.121,0.912,-7.828,-8.699,-0.384
34.7,-0.132,-0.074,1.053,9.801,-3.164,5.95
34.72,0.1,0.098,1.137,-6.307,-9.817,-8.018
34.74,-0.018,0.187,0.82,1.933,4.558,-7.628
34.76,-0.013,0.198,0.836,-2.566,-3.1,-5.887
34.78,-0.155,0.109,1.155,-7.799,5.413,4.486
34.8,-0.021,-0.011,1.0,-1.491,4.793,-8.237
34.82,0.005,0.16,1.126,6.999,2.121,-1.562
34.84,-0.077,0.178,0.889,8.879,-6.325,-6.683
34.86,-0.045,-0.102,0.991,3.905,6.385,-7.548
34.88,0.173,0.066,1.147,0.131,5.337,-5.822
34.9,-0.066,0.199,0.821,0.886,7.799,-6.903
34.92,0.112,0.053,0.932,-6.1,2.082,-1.576
34.94,-0.002,-0.154,0.973,5.169,1.408,3.862
34.96,0.073,0.002,0.966,1.313,-5.446,-5.27
34.98,0.167,-0.054,1.026,-9.613,5.642,-3.132
35.0,-0.199,-0.132,0.903,-6.496,7.797,6.374
35.02,0.054,-0.004,0.907,5.634,0.115,7.135
35.04,-0.041,0.029,1.182,8.8,3.187,7.541
35.06,-0.144,-0.029,1.072,0.247,-6.504,-5.468
35.08,0.069,0.092,1.101,-1.284,-4.727,1.422
35.1,-0.032,0.087,0.863,6.523,3.895,5.869
35.12,0.002,0.004,0.92,-6.305,7.526,-3.126
35.14,0.078,-0.054,1.186,4.19,-9.235,1.523
35.16,-0.182,-0.099,1.114,0.427,6.211,8.87
35.18,-0.17,-0.078,0.965,9.527,-5.889,3.304
35.2,0.057,0.001,0.897,-6.996,-5.995,9.274
35.22,0.07,0.049,0.874,0.57,8.534,9.163
35.24,0.167,-0.179,1.147,9.576,9.661,-0.308
35.26,0.087,0.01,1.166,-6.299,4.806,-1.128
35.28,-0.154,-0.148,0.932,-6.339,5.408,0.692
35.3,0.06,-0.139,0.868,2.984,-9.301,0.195
35.32,0.02,-0.142,0.83,0.69,6.645,-7.654
35.34,-0.155,-0.086,0.848,-8.527,-2.697,-0.227
35.36,-0.065,0.168,0.828,0.882,-5.276,-2.848
35.38,0.142,0.068,0.913,-2.798,0.361,-1.007
35.4,0.084,0.092,1.155,-9.379,6.394,-4.874
35.42,0.166,-0.052,1.155,8.953,5.497,0.226
35.44,-0.159,-0.037,0.943,9.971,-2.659,2.255
35.46,0.068,-0.071,1.039,-1.437,-3.676,7.284
35.48,0.194,0.001,0.81,-3.754,-3.801,-3.936
35.5,0.187,-0.127,0.851,-4.426,-6.812,0.484
35.52,0.149,0.136,0.997,-7.994,-8.596,-6.285
35.54,0.156,-0.097,1.076,-0.316,-0.245,7.991
35.56,0.003,0.079,1.074,4.768,-0.828,3.756
35.58,0.058,0.15,0.958,-0.298,8.289,3.2
35.6,-0.028,0.138,1.138,-9.008,9.497,-0.058
35.62,-0.102,0.123,1.161,-4.261,9.437,-5.232
35.64,0.171,0.046,1.133,-9.783,-4.339,6.796
35.66,0.005,-0.097,0.835,1.839,1.832,7.215
35.68,-0.147,0.106,1.195,-6.225,-8.543,-1.398
35.7,0.041,0.087,0.823,-2.009,-7.079,-0.606
35.72,0.154,0.061,1.07,2.513,3.309,2.338
35.74,0.05,0.094,0.863,2.483,-7.591,-0.971
35.76,0.059,-0.09,1.118,0.907,-2.928,7.421
35.78,0.037,0.072,1.064,-5.019,-6.825,7.14
35.8,-0.013,-0.052,0.984,-8.992,-5.036,-0.004
35.82,0.117,-0.012,0.872,3.598,5.419,-5.771
35.84,1.07,-1.724,1.734,-144.085,135.809,178.688
35.86,0.103,0.003,0.826,-2.42,-3.585,8.415
35.88,0.119,0.156,0.868,2.023,3.886,9.141
35.9,-0.023,-0.038,1.046,5.308,-0.807,-2.364
35.92,0.148,0.089,1.196,3.988,8.231,1.642
35.94,0.025,-0.124,0.889,0.199,-7.091,8.248
35.96,0.028,-0.129,0.888,9.773,8.361,0.546
35.98,0.036,-0.13,1.164,4.577,-1.336,8.658
36.0,-0.113,0.084,0.995,9.098,0.404,-0.865
36.02,0.013,-0.158,0.984,5.376,-0.245,2.473
36.04,0.196,0.193,1.103,-5.518,0.507,3.001
36.06,-0.047,-0.101,1.163,5.343,2.743,-7.805
36.08,0.025,0.091,1.144,-9.499,4.177,2.869
36.1,-0.071,-0.137,1.052,2.082,9.395,-4.709
36.12,-0.009,-0.028,0.894,2.478,-3.652,4.38
36.14,-0.016,0.139,1.076,-2.977,-6.615,6.439
36.16,0.033,-0.171,0.989,-8.446,-5.224,-1.41
36.18,0.001,0.09,0.934,-8.194,-2.942,-5.748
36.2,0.15,0.159,0.843,0.076,2.516,6.186
36.22,-0.185,0.1,0.8,4.717,9.035,-6.335
36.24,-0.127,-0.095,1.188,-9.432,6.619,-3.112
36.26,-0.159,-0.157,1.126,9.346,-4.012,-5.636
36.28,0.089,-0.111,0.837,9.634,-6.683,-2.697
36.3,0.033,0.115,0.957,-5.739,5.011,9.257
36.32,0.059,0.102,1.164,-1.017,-7.733,3.66
36.34,0.001,-0.18,1.102,7.573,2.001,7.811
36.36,0.168,-0.086,0.979,-3.63,-9.331,-1.37
36.38,-0.011,0.013,1.166,-0.432,4.857,9.723
36.4,-0.191,-0.002,0.967,5.412,4.591,1.98
36.42,0.125,0.074,0.891,4.394,-2.677,5.406
36.44,0.196,0.072,1.03,8.727,-6.545,1.696
36.46,-0.026,-0.097,1.188,-6.926,-0.698,-9.578
36.48,0.143,0.091,0.951,6.268,4.785,3.652
36.5,-0.036,0.146,1.028,8.21,-8.946,-4.528
36.52,-0.036,0.175,1.172,3.196,-0.732,5.772
36.54,0.125,0.059,1.095,-7.619,-1.156,-5.231
36.56,-0.099,0.018,0.831,5.335,0.035,-0.098
36.58,-0.082,-0.114,0.849,8.992,-7.871,7.894
36.6,-0.149,0.086,1.189,0.782,-6.143,-0.208
36.62,0.188,0.077,1.019,-7.009,2.14,-6.314
36.64,-0.167,-0.199,1.117,7.657,6.62,-3.339
